X,Y,LabSampleId,SiteCode,CocSampleId,SampleType,LabName,LabJobName,Matrix,CollectionDate,AnalysisMethod,DilutionFactor,AnalysisDate,Duplicate,Unit,Watershed,Waterbody,LocationCode,HUC10,HUC8,Project,Description,AdditionalDescription,VisitID,SampleDepth,Longitude,Latitude,CAS307244_PFHxA,CAS307244_PFHxAFlag,CAS307244_PFHxAMdl,CAS307244_PFHxARl,CAS307551_PFDoA,CAS307551_PFDoAFlag,CAS307551_PFDoAMdl,CAS307551_PFDoARl,CAS335671_PFOA,CAS335671_PFOAFlag,CAS335671_PFOAMdl,CAS335671_PFOARl,CAS335762_PFDA,CAS335762_PFDAFlag,CAS335762_PFDAMdl,CAS335762_PFDARl,CAS335773_PFDS,CAS335773_PFDSFlag,CAS335773_PFDSMdl,CAS335773_PFDSRl,CAS355464_PFHxS,CAS355464_PFHxSFlag,CAS355464_PFHxSMdl,CAS355464_PFHxSRl,CAS356025_33FTCA,CAS356025_33FTCAFlag,CAS356025_33FTCAMdl,CAS356025_33FTCARl,CAS375224_PFBA,CAS375224_PFBAFlag,CAS375224_PFBAMdl,CAS375224_PFBARl,CAS375735_PFBS,CAS375735_PFBSFlag,CAS375735_PFBSMdl,CAS375735_PFBSRl,CAS375859_PFHpA,CAS375859_PFHpAFlag,CAS375859_PFHpAMdl,CAS375859_PFHpARl,CAS375928_PFHpS,CAS375928_PFHpSFlag,CAS375928_PFHpSMdl,CAS375928_PFHpSRl,CAS375951_PFNA,CAS375951_PFNAFlag,CAS375951_PFNAMdl,CAS375951_PFNARl,CAS376067_PFTeA,CAS376067_PFTeAFlag,CAS376067_PFTeAMdl,CAS376067_PFTeARl,CAS646833_PFecHS,CAS646833_PFecHSFlag,CAS646833_PFecHSMdl,CAS646833_PFecHSRl,CAS754916_PFOSA,CAS754916_PFOSAFlag,CAS754916_PFOSAMdl,CAS754916_PFOSARl,CAS812704_73FTCA,CAS812704_73FTCAFlag,CAS812704_73FTCAMdl,CAS812704_73FTCARl,CAS1763231_PFOS,CAS1763231_PFOSFlag,CAS1763231_PFOSMdl,CAS1763231_PFOSRl,CAS2058948_PFUnA,CAS2058948_PFUnAFlag,CAS2058948_PFUnAMdl,CAS2058948_PFUnARl,CAS2355319_NMeFOSAA,CAS2355319_NMeFOSAAFlag,CAS2355319_NMeFOSAAMdl,CAS2355319_NMeFOSAARl,CAS2706903_PFPeA,CAS2706903_PFPeAFlag,CAS2706903_PFPeAMdl,CAS2706903_PFPeARl,CAS2706914_PFPeS,CAS2706914_PFPeSFlag,CAS2706914_PFPeSMdl,CAS2706914_PFPeSRl,CAS2991506_NEtFOSAA,CAS2991506_NEtFOSAAFlag,CAS2991506_NEtFOSAAMdl,CAS2991506_NEtFOSAARl,CAS13252136_GenX,CAS13252136_GenXFlag,CAS13252136_GenXMdl,CAS13252136_GenXRl,CAS16517116_PFODA,CAS16517116_PFODAFlag,CAS16517116_PFODAMdl,CAS16517116_PFODARl,CAS27619972_62FTS,CAS27619972_62FTSFlag,CAS27619972_62FTSMdl,CAS27619972_62FTSRl,CAS30334691_PFBSA,CAS30334691_PFBSAFlag,CAS30334691_PFBSAMdl,CAS30334691_PFBSARl,CAS39108344_82FTS,CAS39108344_82FTSFlag,CAS39108344_82FTSMdl,CAS39108344_82FTSRl,CAS41997131_PFHxSA,CAS41997131_PFHxSAFlag,CAS41997131_PFHxSAMdl,CAS41997131_PFHxSARl,CAS67905195_PFHxDA,CAS67905195_PFHxDAFlag,CAS67905195_PFHxDAMdl,CAS67905195_PFHxDARl,CAS68259121_PFNS,CAS68259121_PFNSFlag,CAS68259121_PFNSMdl,CAS68259121_PFNSRl,CAS72629948_PFTriA,CAS72629948_PFTriAFlag,CAS72629948_PFTriAMdl,CAS72629948_PFTriARl,CAS756426581_F53BMajor,CAS756426581_F53BMajorFlag,CAS756426581_F53BMajorMdl,CAS756426581_F53BMajorRl,CAS757124724_42FTS,CAS757124724_42FTSFlag,CAS757124724_42FTSMdl,CAS757124724_42FTSRl,CAS763051929_F53BMinor,CAS763051929_F53BMinorFlag,CAS763051929_F53BMinorMdl,CAS763051929_F53BMinorRl,CAS914637493_53FTCA,CAS914637493_53FTCAFlag,CAS914637493_53FTCAMdl,CAS914637493_53FTCARl,CAS919005144_ADONA,CAS919005144_ADONAFlag,CAS919005144_ADONAMdl,CAS919005144_ADONARl,GlobalID,OBJECTID
-86.000421999938,42.7834860000529,MR-0300,08-MR-0300,MR-0300,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/04 00:00:00+00,1,ng/L,Macatawa,Macatawa River,MR-0300,0405000204,04050002,Investigative,Adams St,,2021209,,-86.000422,42.783486,7.05,,1.01,4.05,1.01,K,1.01,4.05,1.35,J,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.82,J,1.01,4.05,,,,,5.88,,1.01,4.05,1.97,J,1.01,4.05,1.55,"J, Q",1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,,,,,1.81,J,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,7.45,,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,,,,,1.01,K,1.01,4.05,,,,,1.01,K,1.01,4.05,,,,,,,,,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,,,,,1.01,K,1.01,4.05,{FE0C2759-0A9E-4097-B3A4-87E120D9BDF6},790
-86.1858210005303,42.7925440004454,UD-0010,08-UD-0010,UD-0010,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Unnamed Drain to Big Bay,UD-0010,0405000204,04050002,Investigative,Ottawa Beach Rd,,2021209,,-86.185821,42.792544,2.18,"J, Q",1.05,4.19,1.05,K,1.05,4.19,3.79,J,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.47,J,1.05,4.19,,,,,3.78,J,1.05,4.19,3.63,J,1.05,4.19,1.24,"J, Q",1.05,4.19,1.05,K,1.05,4.19,2.91,J,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,,,,,2.45,"J, Q",1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,2.16,J,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,,,,,1.05,K,1.05,4.19,,,,,1.05,K,1.05,4.19,,,,,,,,,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,1.05,K,1.05,4.19,,,,,1.05,K,1.05,4.19,{01620482-2412-40E3-8396-D0C6361CA851},791
-86.0553239996799,42.7975469996688,MR-0200,08-MR-0200,MR-0200,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Macatawa River,MR-0200,0405000204,04050002,Investigative,American Legion Memorial Park,,2021209,,-86.055324,42.797547,5.44,,1.04,4.17,1.04,K,1.04,4.17,2.55,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.79,J,1.04,4.17,,,,,4.86,,1.04,4.17,2.6,J,1.04,4.17,1.04,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,2.36,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,5.9,,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,,,,,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,{9692C68E-A11E-4525-B1BE-7F169EC493C8},792
-86.0382200005471,42.7836020000929,NBM-0010,08-NBM-0010,NBM-0010,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/03 00:00:00+00,1,ng/L,Macatawa,North Branch Macatawa River,NBM-0010,0405000204,04050002,Investigative,Adams St,,2021209,,-86.03822,42.783602,5.1,,1.03,4.12,1.03,K,1.03,4.12,1.66,"J, Q",1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,4.02,J,1.03,4.12,1.91,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.98,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,6.42,,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,,,,,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,{18AB25C0-286F-4CCD-9FAA-A551177ACFDF},793
-86.0831720000416,42.8029500001601,RT-0010,08-RT-0010,RT-0010,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Railroad Tributary,RT-0010,0405000204,04050002,Investigative,Near E Lakewood Blvd,,2021209,,-86.083172,42.80295,5.86,,0.994,3.98,0.994,K,0.994,3.98,6.9,,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,3.2,J,0.994,3.98,,,,,6.84,,0.994,3.98,7.16,,0.994,3.98,2.75,J,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,,,,,4.73,,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,10.7,,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,,,,,0.994,K,0.994,3.98,,,,,0.994,K,0.994,3.98,,,,,,,,,0.994,K,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,0.994,K,0.994,3.98,,,,,0.994,K,0.994,3.98,{CA05D462-D438-4C6E-B353-C205FBF369DF},794
-86.0928390002732,42.7985670004492,MR-0150,08-MR-0150,MR-0150,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Macatawa River,MR-0150,0405000204,04050002,Investigative,Windmill Island,,2021209,,-86.092839,42.798567,5.8,,1.02,4.09,1.02,K,1.02,4.09,3.25,J,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,2.08,J,1.02,4.09,,,,,4.96,,1.02,4.09,3.51,J,1.02,4.09,1.36,"J, Q",1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,,,,,4.23,,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,4.86,,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,,,,,1.02,K,1.02,4.09,,,,,1.02,K,1.02,4.09,,,,,,,,,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,1.02,K,1.02,4.09,,,,,1.02,K,1.02,4.09,{E8B1ACD3-C19D-4B41-859F-DB3927F3FA10},795
-86.0752890003328,42.7470919996637,NBM-0100,08-NBM-0100,NBM-0100,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/03 00:00:00+00,1,ng/L,Macatawa,North Branch Macatawa River,NBM-0100,0405000204,04050002,Investigative,Lincoln Rd,,2021209,,-86.075289,42.747092,3.36,J,1.03,4.1,1.03,K,1.03,4.1,2.34,J,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,2.18,J,1.03,4.1,,,,,5.51,,1.03,4.1,2.23,J,1.03,4.1,1.94,"J, Q",1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,,,,,3.66,"J, Q",1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,5.08,,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,,,,,1.03,K,1.03,4.1,,,,,1.03,K,1.03,4.1,,,,,,,,,1.03,K,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,1.03,K,1.03,4.1,,,,,1.03,K,1.03,4.1,{FB014767-76B0-4994-8114-6B3A4514D87D},796
-86.206589999627,42.7725499999574,MR-0010,08-MR-0010,MR-0010,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Macatawa River,MR-0010,0405000204,04050002,Investigative,Holland State Park,,2021209,,-86.20659,42.77255,3.69,J,1.01,4.03,1.01,K,1.01,4.03,2.66,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.22,J,1.01,4.03,,,,,3.48,J,1.01,4.03,1.96,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,2.52,"J, Q",1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,12.7,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.54,J,1.01,4.03,,,,,1.01,K,1.01,4.03,,,,,,,,,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,{4B753747-9715-4210-B004-738CD2076E98},797
-86.0912030006057,42.7687920004014,MD-0100,08-MD-0100,MD-0100,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Maplewood Drain,MD-0100,0405000204,04050002,Investigative,E 32nd St.,,2021209,,-86.091203,42.768792,13.1,,1.03,4.11,1.03,K,1.03,4.11,7.22,,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,44.9,,1.03,4.11,,,,,15.8,,1.03,4.11,20.6,,1.03,4.11,2.31,J,1.03,4.11,1.42,J,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,1.14,"J, Q",1.03,4.11,,,,,86.5,,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,13.6,,1.03,4.11,6.46,,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,,,,,3.65,J,1.03,4.11,,,,,1.03,K,1.03,4.11,,,,,,,,,1.03,K,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,1.03,K,1.03,4.11,,,,,1.03,K,1.03,4.11,{CCC33F36-1D20-489E-BB78-A7403DA865B1},798
-86.0901530002718,42.7922710003677,MD-0010,08-MD-0010,MD-0010,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Maplewood Drain,MD-0010,0405000204,04050002,Investigative,Energy Park Way,,2021209,,-86.090153,42.792271,3.97,J,1.01,4.03,1.01,K,1.01,4.03,3.03,J,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,6.74,,1.01,4.03,,,,,6.52,,1.01,4.03,11.3,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,20.9,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,6.03,,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,,,,,,,,,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,1.01,K,1.01,4.03,,,,,1.01,K,1.01,4.03,{187EEFBA-63FA-4A5C-87D3-AB9F738683FE},799
-86.0901530002718,42.7922710003677,MD-0010R,08-MD-0010,MD-0010R,Replicate,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,2,ng/L,Macatawa,Maplewood Drain,MD-0010,0405000204,04050002,Investigative,Energy Park Way,,2021209,,-86.090153,42.792271,3.84,"J, Q",1.01,4.05,1.01,K,1.01,4.05,2.63,J,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,6.26,,1.01,4.05,,,,,7.26,,1.01,4.05,11.7,,1.01,4.05,1.19,J,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,,,,,14.5,,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,3.9,J,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,,,,,1.01,K,1.01,4.05,,,,,1.01,K,1.01,4.05,,,,,,,,,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,1.01,K,1.01,4.05,,,,,1.01,K,1.01,4.05,{A657F41E-5321-4066-8309-AB820C0415E6},800
-86.1816329995021,42.779984999736,LM-0050,08-LM-0050,LM-0050,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Lake Macatawa,LM-0050,0405000204,04050002,Investigative,Boat Access,,2021209,,-86.181633,42.779985,4.41,,1.02,4.07,1.02,K,1.02,4.07,2.95,J,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.38,J,1.02,4.07,,,,,4.04,J,1.02,4.07,2.17,J,1.02,4.07,1.13,"J, Q",1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,2.8,J,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,16.9,,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,1.88,J,1.02,4.07,,,,,1.02,K,1.02,4.07,,,,,,,,,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,1.02,K,1.02,4.07,,,,,1.02,K,1.02,4.07,{A9E726A0-3257-4EB9-902A-E904733D1C39},801
-86.1167710005129,42.7951149999646,LM-0200,08-LM-0200,LM-0200,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/06 00:00:00+00,1,ng/L,Macatawa,Lake Macatawa,LM-0200,0405000204,04050002,Investigative,Boat Access,,2021209,,-86.116771,42.795115,5.9,,1.03,4.12,1.03,K,1.03,4.12,3.2,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.78,"J, Q",1.03,4.12,,,,,4.89,,1.03,4.12,3.44,J,1.03,4.12,1.18,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,3,J,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,9.72,,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,,,,,,,,,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,1.03,K,1.03,4.12,,,,,1.03,K,1.03,4.12,{AC9C3123-5BF2-41DE-8C3F-3D0D066ADC84},802
-86.095713000431,42.8120539996898,FTY-0010,08-FTY-0010,FTY-0010,,Vista Analytical,,H20,2021/04/20 00:00:00+00,EPA-537M,1,2021/05/03 00:00:00+00,1,ng/L,Macatawa,No. 40 Drain,FTY-0010,0405000204,04050002,Investigative,James Rd,,2021209,,-86.095713,42.812054,8.26,,1.04,4.17,1.04,K,1.04,4.17,8.06,,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,2.08,J,1.04,4.17,,,,,7.03,,1.04,4.17,5.64,,1.04,4.17,3.63,J,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,10.3,,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,,,,,,,,,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,1.04,K,1.04,4.17,,,,,1.04,K,1.04,4.17,{A476D582-16DC-40B5-8C2D-9E45EB0245CC},803
-84.9426799995051,42.9946600001846,1087903,39-MR-0010,MR-0010,,Eurofins Lancaster,,Water,2019/06/17 00:00:00+00,EPA 537 Version 1.1 Modified,,,1,ng/l,Maple,Maple River,MR-0010,0405000505,04050005,Investigative,Maple River @ Prairie St,Large Drainage area,2019005,,-84.94268,42.99466,0.69,J,0.38,1.9,0.48,K,0.48,1.9,1,,0.29,0.96,0.86,K,0.86,1.9,0.58,K,0.58,1.9,0.38,K,0.38,1.9,,,,,5,J,1.9,5.8,0.77,J,0.29,0.96,0.66,J,0.38,0.96,0.38,K,0.38,1.9,0.38,K,0.38,1.9,0.29,K,0.29,0.96,,,,,0.48,K,0.48,2.9,,,,,0.78,J,0.38,1.9,0.38,K,0.38,1.9,0.96,K,0.96,2.9,1.9,K,1.9,5.8,0.38,K,0.38,1.9,0.96,K,0.96,2.9,,,,,,,,,0.96,K,0.96,1.9,,,,,1.9,K,1.9,5.8,,,,,,,,,0.58,K,0.58,1.9,0.38,K,0.38,0.96,,,,,0.96,K,0.96,2.9,,,,,,,,,,,,,{3F870659-2CFA-498E-B4CE-8B12DC3F2D81},804
-86.2231000000077,43.1844399999341,BC-0010D,45-BLKC-0010,BC-0010D,Duplicate,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/15 00:00:00+00,2,ng/L,Pere Marquette-White,Black Creek,BLKC-0010,4060101101,04060101,Investigative,Airline Hwy,,2020210,,-86.2231,43.18444,3.54,J,1.04,4.16,1.04,K,1.04,4.16,3.36,J,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,3.96,J,1.04,4.16,,,,,4.35,,1.04,4.16,2.25,J,1.04,4.16,1.92,J,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,,,,,6.65,,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,3.18,J,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,,,,,1.04,K,1.04,4.16,,,,,1.04,K,1.04,4.16,,,,,,,,,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,1.04,K,1.04,4.16,,,,,1.04,K,1.04,4.16,{573AA2F4-FC38-4331-ABE5-AA63CC4341BA},805
-86.2407999995623,43.1877899998984,LBC-0015,45-LBC-0015,LBC-0015,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Little Black Creek,LBC-0015,0406010110,04060101,Investigative,u/s of Mona Lake,,2020210,,-86.2408,43.18779,7.68,,1,4,1,K,1,4,6.79,,1,4,1,K,1,4,1,K,1,4,6.9,,1,4,,,,,6.75,,1,4,3.81,J,1,4,2.73,J,1,4,1,K,1,4,1,K,1,4,1,K,1,4,11,,1,4,1,K,1,4,,,,,13.7,,1,4,1,K,1,4,1,K,1,4,9.15,,1,4,1.26,J,1,4,1,K,1,4,1,K,1,4,,,,,10.1,,1,4,,,,,1.51,J,1,4,,,,,,,,,1,K,1,4,1,K,1,4,1,K,1,4,1,K,1,4,1,K,1,4,,,,,1,K,1,4,{0F0DD7F5-F1B9-458C-A40B-39DFB44A42F1},806
-86.213100000558,43.2092600003478,LBC-0050,45-LBC-0050,LBC-0050,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/11 00:00:00+00,1,ng/L,Pere Marquette-White,Little Black Creek,LBC-0050,0406010110,04060101,Investigative,"ESCO, u/s of Roberts Road",,2020210,,-86.2131,43.20926,10.1,,1.05,4.22,1.05,K,1.05,4.22,6.29,,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,1.56,J,1.05,4.22,,,,,11.8,,1.05,4.22,2.52,J,1.05,4.22,3.26,J,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,9.67,,1.05,4.22,1.05,K,1.05,4.22,,,,,5,,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,12.3,,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,,,,,32.4,,1.05,4.22,,,,,1.05,K,1.05,4.22,,,,,,,,,1.05,K,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,1.05,K,1.05,4.22,,,,,1.05,K,1.05,4.22,{A198A9E4-F99B-4D66-8701-3E3B66DF95EF},807
-86.2640000002155,43.1659300003346,UMS-0010,45-UTML2-0010,UMS-0010,,Vista Analytical,2001854,H20,2020/08/27 00:00:00+00,EPA-537M,1,2020/09/15 00:00:00+00,1,ng/L,Pere Marquette-White,N.B. of Unnamed Trib to Mona Lk,UTML2-0010,0406010110,04060101,Investigative,Henry St,,2020210,,-86.264,43.16593,4.1,J,1.06,4.25,1.06,K,1.06,4.25,5.22,,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.16,J,1.06,4.25,,,,,4.92,,1.06,4.25,7.15,,1.06,4.25,1.52,"J, Q",1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,,,,,4.95,,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,3.76,J,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,,,,,1.06,K,1.06,4.25,,,,,1.06,K,1.06,4.25,,,,,,,,,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,1.06,K,1.06,4.25,,,,,1.06,K,1.06,4.25,{02FD71B6-161C-46A5-93CD-10FA127D42CA},808
